words,ner_c,ner_f
"['The', 'latter', 'permission', 'has', 'been', 'extended', 'in', 'March', '2007', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'grid', 'connection', 'fees', 'have', 'already', 'been', 'paid', '.']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n']"
"['According', 'to', 'the', 'agreement', 'between', 'UAB', '&quot;', 'V', 'jo', 'elektra', '&quot;', 'UAB', '&quot;', 'Lariteksas', '&quot;', 'and', 'AB', '&quot;', 'Lietuvos', 'energija', '&quot;', ',', 'dated', 'August', '2006', ',', 'the', 'connecting', 'electricity', 'line', '(', 'including', 'any', 'other', 'necessary', 'equipment', ')', 'located', 'in', 'the', 'parcels', 'of', 'land', 'of', 'UAB', '&quot;', 'V', 'jo', 'elektra', '&quot;', 'and', 'UAB', '&quot;', 'Lariteksas', '&quot;', 'shall', 'be', 'installed', 'by', 'the', 'companies', 'themselves', 'in', 'compliance', 'with', 'the', 'technical', 'project', 'approved', 'by', 'AB', '&quot;', 'Lietuvos', 'energija', '&quot;', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'T', 'B-T', 'T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'T', 'B-T', 'T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n']"
"['The', 'agreement', 'prescribes', 'that', 'requirements', 'for', 'the', 'supply', 'of', 'electricity', 'into', 'the', 'electricity', 'network', 'of', 'AB', '&quot;', 'Lietuvos', 'energija', '&quot;', ',', 'such', 'as', 'quality', ',', 'quantity', ',', 'timetables', ',', 'accounting', ',', 'readings', ',', 'software', ',', 'etc', '.', ',']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['shall', 'be', 'unilaterally', 'set', 'by', 'AB', '&quot;', 'Lietuvos', 'energija', '&quot;', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n']"
"['UAB', '&quot;', 'V', 'jo', 'elektra', '&quot;', 'and', 'UAB', '&quot;', 'Lariteksas', '&quot;', 'may', 'not', 'exceed', 'the', 'power', 'of', 'electricity', 'production', 'prescribed', 'to', 'them', '.']","['B-T', 'T', 'T', 'T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']","['B-T', 'T', 'T', 'T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']"
"['In', 'case', 'of', 'failure', 'to', 'comply', 'with', 'this', 'obligation', ',', 'AB', '&quot;', 'Lietuvos', 'energija', '&quot;', 'may', 'limit', 'or', 'terminate', 'the', 'supply', 'of', 'electricity', 'into', 'its', 'electricity', 'network', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n']"
"['The', 'local', 'Kretingos', 'municipality', 'has', 'agreed', 'to', 'the', 'establishment', 'of', 'the', 'wind', 'farms', 'and', 'approved', 'the', 'respective', 'detailed', 'land', 'use', 'plan', 'in', 'June', '2006', '.']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'project', 'detailed', 'technical', 'design', 'will', 'be', 'completed', 'by', 'summer', '2007', 'on', 'basis', 'of', 'which', 'the', 'building', 'permit', 'can', 'be', 'obtained', '.']","['n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Also', 'an', 'environmental', 'impact', 'assessment', 'has', 'been', 'carried', 'out', 'and', 'approved', 'by', 'the', 'respective', 'authorities', '.']","['n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'land', 'has', 'been', 'rented', 'to', 'the', 'project', 'companies', 'on', 'a', 'long-term', 'basis', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'Power', 'Purchase', 'Agreement', '(', 'PPA', ')', 'for', 'the', 'project', 'has', 'not', 'yet', 'been', 'signed', 'but', 'is', 'a', 'formality', 'under', 'Lithuanian', 'law', 'once', 'the', 'grid', 'connection', 'rights', 'have', 'been', 'secured', '.']","['n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n']"
"['The', 'PPA', 'will', 'be', 'secured', 'by', 'Q3', ',', '2008', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'turn-key', 'contract', 'has', 'already', 'been', 'agreed', 'with', 'the', 'equipment', 'supplier', 'Enercon', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Local', 'civil', 'construction', 'companies', 'will', 'be', 'sub-contracted', 'for', 'construction', 'of', 'project', 'infrastructure', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Operation', 'of', 'the', 'This', 'template', 'shall', 'not', 'be', 'altered', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['It', 'shall', 'be', 'completed', 'without', 'modifying', '/', 'adding', 'headings', 'or', 'logo', ',', 'format', 'or', 'font', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['JOINT', 'IMPLEMENTATION', 'PROJECT', 'DESIGN', 'DOCUMENT', 'FORM', 'FOR', 'SMALL-SCALE', 'PROJECTS', '-', 'Version', '01.1', 'Joint', 'Implementation', 'Supervisory', 'Committee', 'page', '10', 'wind', 'farms', 'will', 'be', 'taken', 'care', 'of', 'by', '4Energy', 'and', 'Enercon', 'will', 'take', 'care', 'of', 'technical', 'maintenance', 'of', 'during', 'the', 'first', 'two', 'years', '.']","['B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Risks', 'during', 'project', 'implementation', 'and', 'operation', 'Construction', 'cost', 'overrun', 'risk', 'is', 'transferred', 'to', 'the', 'turnkey', 'supplier', 'by', 'the', 'terms', 'of', 'the', 'supply', 'contract', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['This', 'includes', 'total', 'project', 'management', ',', 'including', 'foundation', 'construction', 'and', 'all', 'civil', 'engineering', 'work', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n']"
"['Enercon', 'will', 'be', 'responsible', 'for', 'installation', 'and', 'operation', 'during', 'the', 'trial', 'period', '.']","['B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Technology', 'risks', 'during', 'construction', 'and', 'commissioning', 'are', 'similarly', 'covered', 'by', 'the', 'terms', 'of', 'the', 'supply', 'agreement', '.']","['B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'contract', 'includes', 'a', 'two', 'year', 'warranty', 'period', 'which', 'includes', 'maintenance', ',', 'consumables', 'and', 'spare', 'parts', ',', 'valid', 'from', 'the', 'takeover', 'certificate', '(', 'at', 'successful', 'commissioning', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Risk', 'is', 'further', 'reduced', 'as', 'the', 'technology', 'supplier', 'is', 'an', 'established', 'and', 'creditworthy', 'company', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Delivery', 'risks', 'during', 'operation', 'relate', 'to', 'operation', 'of', 'the', 'wind', 'power', 'plant', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
"['These', 'include', 'risks', 'related', 'to', 'high', 'wind', ',', 'freak', 'conditions', ',', 'fire', 'and', 'lightning', 'and', 'vessel', 'collision', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['These', 'will', 'be', 'minimised', 'by', 'employing', 'best', 'practice', 'procedures', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'remaining', 'risks', 'will', 'be', 'assumed', 'with', 'the', 'purchase', 'of', 'insurance', 'products', ',', 'incl', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['business', 'interruption', 'insurance', '.']","['n', 'n', 'n', 'n']","['n', 'n', 'n', 'n']"
"['The', 'energy', 'yield', 'estimate', 'was', 'calculated', 'by', 'EMD', 'International', 'A', '/', 'S', 'using', 'measurements', 'from', 'a', 'meteorological', 'mast', 'located', 'on', 'the', 'site', 'with', '23-month', 'measurement', 'period', '.']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'dataset', 'was', 'correlated', 'with', 'model', 'data', 'from', 'NCAR', '/', 'NCEP', 're-analysis', 'data', 'from', '1975-2007', '(', '32', 'years', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'measured', 'data', 'was', 'corrected', 'to', 'long-term', 'level', 'using', 'NCAR', '/', 'NCEP', 'data', 'and', 'the', 'wind', 'energy', 'index', 'method', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n']"
"['As', 'the', 'result', 'of', 'analysis', 'the', 'combined', 'annual', 'production', 'capacity', 'of', 'the', 'wind', 'farms', 'is', 'estimated', 'to', 'be', '28.988', 'MWh', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['The', 'estimate', 'has', 'a', '90', '%', 'probability', 'of', 'occurrence', '(', 'P90', ')', 'and', 'can', 'thus', 'be', 'considered', 'very', 'conservative', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Figure', '8', '.']","['n', 'n', 'n']","['n', 'n', 'n']"
"['Energy', 'yield', 'assessment', 'map', 'by', 'EMD', 'International', 'A', '/', 'S', 'This', 'template', 'shall', 'not', 'be', 'altered', '.']","['B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['It', 'shall', 'be', 'completed', 'without', 'modifying', '/', 'adding', 'headings', 'or', 'logo', ',', 'format', 'or', 'font', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['JOINT', 'IMPLEMENTATION', 'PROJECT', 'DESIGN', 'DOCUMENT', 'FORM', 'FOR', 'SMALL-SCALE', 'PROJECTS', '-', 'Version', '01.1', 'Joint', 'Implementation', 'Supervisory', 'Committee', 'page', '11', 'Market', 'risks', 'relate', 'to', 'the', 'uncertainties', 'of', 'power', 'tariffs', 'and', 'the', 'purchaser', '&apos;s', 'ability', 'to', 'pay', '.']","['B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['These', 'are', 'covered', 'through', 'the', 'PPA', ',', 'which', 'is', 'required', 'by', 'law', ',', 'with', 'recourse', 'to', 'a', 'creditworthy', 'counterparty', ',', 'AB', 'Lietuvos', 'Energia', ',', 'the', 'national', 'power', 'company', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n']"
"['The', 'company', 'operates', 'in', 'an', 'EU', 'business', 'environment', ',', 'with', 'low', 'levels', 'of', 'business', 'and', 'regulatory', 'risk', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['There', 'remains', 'however', 'the', 'risk', 'of', 'possible', 'change', 'of', 'the', 'feed-in', 'tariff', 'under', 'the', 'legislation', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']"
"['There', 'is', 'also', 'an', 'uncertainty', 'related', 'to', 'the', 'expected', 'sales', 'price', 'of', 'power', 'after', 'the', 'end', 'of', 'the', 'obligatory', 'purchase', 'period', 'in', '2020', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
['A.4.4.'],['n'],['n']
"['Brief', 'explanation', 'of', 'how', 'the', 'anthropogenic', 'emissions', 'of', 'greenhouse', 'gases', 'by', 'sources', 'are', 'to', 'be', 'reduced', 'by', 'the', 'proposed', 'small-scale', 'project', ',', 'including', 'why', 'the', 'emission', 'reductions', 'would', 'not', 'occur', 'in', 'the', 'absence', 'of', 'the', 'proposed', 'small-scale', 'project', ',', 'taking', 'into', 'account', 'national', 'and', '/', 'or', 'sectoral', 'policies', 'and', 'circumstances', ':', 'The', 'renewable', 'electricity', 'produced', 'by', 'the', 'proposed', 'wind', 'power', 'plants', 'would', 'displace', 'carbon', 'intensive', 'electricity', 'produced', 'from', 'fossil', 'fuel', 'sources', 'in', 'the', 'Lithuanian', 'power', 'network', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['Lithuanian', 'electric', 'power', 'network', 'is', 'being', 'operated', 'by', 'AB', 'Lietuvos', 'Energija', '.']","['n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']","['n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
"['Foremost', ',', 'they', 'purchase', 'power', 'quotas', '(', 'on', 'basis', 'of', 'the', 'prior', 'signed', 'contracts', ')', 'from', 'electric', 'power', 'producers', '.']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n']"
"['The', 'producers', 'may', 'also', 'supply', 'electric', 'power', ',', 'exceeding', 'the', 'quotas', ',', 'at', 'a', 'lower', 'price', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'difference', 'in', 'national', 'demand', 'for', 'the', 'electric', 'power', 'and', 'total', 'production', 'thereof', '(', 'quotas', 'and', 'over-quotas', ')', 'is', 'being', 'covered', 'by', 'AB', 'Lietuvos', 'Elektrine', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
"['Thus', ',', 'if', 'the', 'implementation', 'of', 'this', 'JI', 'Project', 'fails', ',', 'the', 'estimated', 'electric', 'power', 'would', 'be', 'produced', 'by', 'AB', 'Lietuvos', 'Elektrine', 'using', 'fossil', 'fuels', '-', 'natural', 'gas', ',', 'heavy', 'fuel', 'oil', 'and', 'orimulsion', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'B-T', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'B-T', 'n', 'B-T', 'n']"
