,words,ner_c,ner_f
2887,"['Calcraft', 'drew', 'the', 'cap', 'over', 'Gallaghers', 'faoe', ',', 'and', 'adjusted', 'the', 'rope', ',', 'shook', 'hands', 'with', 'the', 'wretched', 'man', ',', 'and', 'retired', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2888,"['There', 'was', 'a', 'considerable', 'pause', ',', 'during', 'which', 'there', 'was', 'an', 'evident', 'mani', 'citation', 'of', 'subdued', 'excitement', ';', 'a', 'slight', 'shriek', 'arose', 'from', 'the', 'people', 'as', 'the', 'drop', 'fell', ',', 'and', 'the', 'hands', 'of', 'the', 'culprit', 'opened', 'upwards', 'and', 'stffened', ',', 'as', 'if', 'in', 'the', 'act', 'of', 'offering', 'up', 'prayer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2889,"['His', 'death', 'struggles', 'were', 'few', 'and', 'short', ',', 'a', 'slight', 'nervous', 'movement', 'of', 'the', 'muscles', 'of', 'the', 'neck', 'and', 'arms', 'being', 'only', 'visible', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2890,"['After', 'hanging', 'the', 'usual', 'time', 'the', 'body', 'was', 'cut', 'down', ',', 'and', 'in', 'the', 'course', 'of', 'the', 'evening', 'buried', 'within', 'the', 'precinta', 'of', 'the', 'gaol', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2891,"['On', 'Friday', ',', 'he', 'received', 'tbe', 'sacrament', 'of', 'confirmation', 'at', 'the', 'hands', 'of', 'the', 'Right', 'Rev', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2892,"['Dr', '.']","[0, 0]","[0, 0]"
2893,"['Errington', ',', 'the', 'Roman', 'Catholic', 'Archbishop', 'of', 'Treb', 'zonde', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2894,"['For', 'the', 'last', 'ten', 'days', 'he', 'had', 'entirely', 'abstained', 'from', 'flesh', 'mea', ',', 'mortifying', 'himself', 'according', 'to', 'the', 'custom', 'prescribed', 'by', 'the', 'discipline', 'of', 'his', 'church', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2895,"['The', 'Rev', '.']","[0, 0, 0]","[0, 0, 0]"
2896,"['Mr', '.']","[0, 0]","[0, 0]"
2897,"['Gibson', 'sUted', 'that', 'Gallagher', 'had', 'been', 'married', 'three', 'times', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2898,"['There', 'are', 'two', 'of', 'hia', 'children', 'by', 'his', 'last', 'wile', 'in', 'the', 'Liverpool', 'workhouse', ',', 'and', 'one', 'by', 'a', 'former', 'wife', ',', 'a', 'young', 'woman', 'in', 'service', 'in', 'Dublin', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
2899,"['Three', 'pt', 'titions', 'for', 'a', 'remission', 'of', 'the', 'oapital', 'sentence', 'were', 'sent', 'to', 'the', 'Home', 'Office', ';', 'one', 'from', 'the', 'unhappy', 'man', 'himself', ',', 'another', 'from', 'his', 'friends', 'in', 'Liverpool', ',', 'and', 'a', 'trird', 'from', 'some', 'sympathiser', ',', 'in', 'Dublin', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
2900,"['The', 'under-sheriff', 'was', 'at', 'the', 'Home', 'Office', 'on', 'Frid', 'y', 'afternoon', ',', 'with', 'the', 'view', 'of', 'ascertaining', 'whether', 'the', 'prayer', 'of', 'thess', 'petitions', 'would', 'be', 'granted', ';', 'but', 'the', 'Home', 'Secretary', 'said', 'the', 'law', 'must', 'take', 'its', 'course', '.', '»', '—']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2901,"['INTERNATIONAL', 'EXHIBITION', 'OF', '1862', '.']","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2902,"['A', 'letter', 'has', 'been', 'addressed', 'to', 'the', 'Secretary', 'of', 'the', 'Society', 'of', 'Arts', ',', 'by', 'command', 'cf', 'his', 'Royal', 'Highness', 'tee', 'Prince', 'Consort', ',', 'president', 'tf', 'the', 'society', ',', 'expressing', 'the', 're', 'idineas', 'of', 'his', 'Boy', '4', 'Highnese', 'to', '11', 'ice', 'bis', 'name', 'on', 'the', 'list', '<', 'f', 'gua-antcrs', 'fcr', 'the', 'sum', 'of', '£10,000', ',', 'so', 'soon', 'as', 'the', 'sum', 'of', '£240.000', 'has', 'been', 'subscribedThe', 'sums', 'already', 'srusr', 'itteed', 'for', 'carrying', 'out', 'this', 'exhibition', 'amount', 'to', '±', '176,000', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2903,"['The', 'principal', 'conditions', 'of', 'the', 'guaranteed', 'agreemert', 'are', ':', '—', 'i', 'U', 'Bub""cnber', 'wi', ')', 'l', 'incu', 'any', 'liability', 'until', 'tt', 'ltaat', '£250,000', 'have', 'been', 'guaranteed', '.', '21', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2904,"['That', 'no', 'calls', 'will', 'be', 'made', 'unless', 'it', 'should', 'happen', 'that', ',', 'contrary', 'to', 'the', 'experience', 'cf', 'he', 'Exhibition', 'of', '1851', ',', 'when', 'there', 'was', 'a', 'surplus', 'of', 'nearly', '£200,000', ',', 'there', 'should', 'be', 'a', 'loss', ',', 'when', 'tbe', 'call', 'will', 'be', 'p', '<', 'o', 'rata', '.', '31', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2905,"['Any', 'surplus', 'will', 'be', 'at', 'the', 'disposal', 'ofthe', 'guarant', 'r', '«', ',', 'for', 'the', 'promotion', 'of', 'uris', ',', 'manufao.urjs', ',', 'and', 'commerce', '.', '4t', 'i', '.', 'lhe', 'rusrees', 'and', 'managers', 'of', 'tne', 'exhibition', 'named', 'are', ':', '—', 'Th', 'E', '„', 'rl', 'Granville', ',', 'E.G', '.', ',', 'lord', 'president', 'of', 'the', 'Privy', 'Council', ',', 'vice-president', 'tf', 'the', 'Socitty', 'cf', 'Arts', ';', 'the', 'Marquis', 'of', 'C', 'am', 'o', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2906,"[',', 'chairman', 'ef', 'the', 'Loudon', 'and', 'NorthWestern', 'Ralway', ';', 'Mr', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2907,"['Thomas', 'B', '»', 'rtr.g', ',', 'M', 'P', '.', ';', 'Mr', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2908,"['C', '.']","[0, 0]","[0, 0]"
2909,"['Wentwoiti', 'Dilke', ',', 'vice-pr-sident', 'of', 'the', 'Society', 'of', 'Ait', ':', '—', 't', 'yal', 'commissioners', 'for', 'tne', 'Exhioition', 'of', '1851', ';', 'Mr', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2910,"['Thomas', 'Fairbairn', ',', 'chairman', 'ofthe', 'Manchester', 'Ait', 'Treasures', 'Exhibition', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2911,"['Tb', 'council', 'do', 'not', 'propose', 'to', 'limit', 'the', 'fund', 'ti', 'the', '£250.000', 'named', ';', 'but', ',', 'having', 'secured', 'that', 'sum', ',', 'thty', 'will', 'endeavour', 'to', 'increase', 'it', 'as', 'much', 'as', 'possible', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2912,"['A', 'areolar', 'letter', 'baa', 'been', 'adi', 'ressed', 'to', 'the', 'members', 'of', 'the', 'ty', ',', 'drawing', 'their', 'attention', 'ts', 'the', 'importance', 'of', 'filling', 'up', 'th', 'guarantee', 'list', 'as', 'soon', 'as', 'possible', ',', 'and', 'fiote', 'members', 'and', 'taeir', 'f.iends', 'who', 'ace', 'deuroua', 'of', 'giving', 't', 'ieir', 'assi', 'tanee', 'to', 'this', 'undertaking', 'are', 'requested', 'to', 'smd', 'in', 'their', 'names', 'to', 'the', 'secretary', 'of', 'the', 'Soc', '-', ',', 'ty', 'of', 'Arts', 'as', 'eai', 'ly', 'as', 'possible', ',', 'with', 'the', 'sums', 'they', 'ara', 'wil.iLg', 'to', 'guarantee', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2913,"['TXa', ',', 'moUntBBU""anteea', 'hy', 'vary', 'from', '£10,000', 'O', '£100', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2914,"['RINGWOOD', ',', 'DRSTRUCTION', '01PTR4', ';', 'eESTY', 'SY', 'FinE', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0]"
2915,"['—', 'Two', 'cottagee', ',', 'with', 'a', 'portion', 'of', 'their', 'ou', 'tbuildinge', ',', 'have', 'been', 'destroyed', 'by', 'fire', 'in', 'this', 'neighbourhood', ',', 'within', 'the', 'last', 'fortnight', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2916,"['Thn', 'first', ',', 'which', 'took', 'fire', 'on', 'the', 'rkh', 'inst', '.', ',', 'was', 'situated', 'at', 'Burley', 'in', 'the', 'New', 'Forest', ',', 'and', 'was', 'the', 'property', 'of', 'Mr', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
2917,"['Louis', 'Guy', ',', 'of', 'this', 'town', ';', 'it', 'was', 'unoccupied', 'at', 'the', 'time', 'it', 'was', 'destroyed', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2918,"['Mr', '.']","[0, 0]","[0, 0]"
2919,"['Guy', 'had', 'but', 'recently', 'purchased', 'the', 'property', '.', 'and', 'it', 'was', 'undergoing', 'repair', 'at', 'the', 'time', 'the', 'occurrence', 'took', 'place', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2920,"['A', 'policy', 'of', 'insurance', 'had', 'been', 'effected', 'in', 'the', 'Phoenix', 'office', 'by', 'the', 'late', 'owner', ',', 'which', 'does', 'nutexpire', 'till', 'Christmas', ',', 'but', 'which', 'had', 'not', 'been', 'transferred', 'to', 'the', 'present', 'owner', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2921,"['No', 'cause', 'can', 'be', 'assigned', 'for', 'the', 'origin', 'of', 'the', 'fire', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2922,"['—', 'On', 'the', 'following', 'Monday', 'evening.another', 'untenanted', 'cottage', ',', 'situated', 'near', 'Picked', 'Post', ',', 'and', 'lately', 'occupied', 'by', 'a', 'person', 'named', 'William', 'Cox', ',', 'was', 'also', 'discovered', 'to', 'be', 'on', 'fire', ',', 'and', 'way', 'completely', 'destroyed', 'before', 'assistance', 'could', 'be', 'rendered', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2923,"['There', 'remains', 'very', 'little', 'doubt', 'that', 'in', 'both', 'cases', 'the', 'fire', 'was', 'the', 'act', 'of', 'au', 'incendiary', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2924,"['THE', 'VOLUNTARY', 'SYSTEM', '—', 'The', 'offertory', 'collections', 'lately', 'introduced', 'by', 'our', 'visar', 'for', 'maintaining', 'the', 'services', 'of', 'our', 'parish', 'church', 'are', 'progressing', 'favorably', ',', 'the', 'average', 'amount', 'during', 'the', 'last', 'four', 'Sundays', 'being', 'upwsnis', 'of', 'three', 'pounds', 'weekly', ',', 'so', 'that', 'the', 'sum', 'required', 'according', 'to', 'the', 'estimate', 'li', 'produced', 'by', 'the', 'churchwardeus', 'for', 'the', 'annual', 'expenditure', '.', 'viz', '.', ',', '£63', ',', 'will', ',', 'if', 'the', 'same', 'voluntary', 'spirit', 'continues', ',', 'be', 'realised', 'in', 'about', 'five', 'or', 'six', 'months', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2925,"['This', 'cannot', 'fail', 'to', 'be', 'a', 'source', 'of', 'gratification', 'to', 'all', 'who', 'advocate', 'a', 'system', 'that', 'will', 'serve', 'to', 'cement', 'a', 'better', 'feeling', 'amongst', 'Christians', 'of', 'all', 'denominations', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2926,"['TINDERS', 'INTERNATIONAL', 'CIRCUS', ',', '-', '-', 'On', 'Friday', 'this', 'company', 'of', 'artistes', ',', 'better', 'known', 'as', 'the', 'Crystal', 'Palace', 'Circus', '.', 'gave', 'a', 'morning', 'and', 'evening', 'performance', 'in', 'this', 'town', ',', 'which', 'was', 'well', 'attended', 'on', 'both', 'occasions', ',', 'that', 'in', 'the', 'morning', 'principally', 'consisting', 'of', 'some', 'hundreds', 'of', 'juveniles', 'belonging', 'to', 'the', 'public', 'schools', 'of', 'this', 'place', ',', 'who', 'were', 'admitted', 'by', 'the', 'kindness', 'of', 'the', 'proprietors', 'at', 'a', 'reduced', 'price', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2927,"['The', 'evening', 'performance', 'was', 'thronged', 'by', 'a', 'vast', 'concourse', 'of', 'persona', 'who', 'expressed', 'themselves', 'highly', 'gratified', 'at', 'the', 'horsemanship', 'and', 'numerous', 'gymnastic', 'feats', 'displayed', ',', 'which', 'were', 'of', 'a', 'character', 'that', 'entitled', 'them', 'to', 'the', 'numerous', 'plaudits', 'with', 'which', 'each', 'performance', 'was', 'greeted', 'by', 'those', 'assembled', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2928,"['ELECTION', 'INTELLIGENCE', '.']","[0, 0, 0]","[0, 0, 0]"
2929,"['Macclesfield', '.']","[1, 0]","[1, 0]"
2930,"['—', 'Mr', '.']","[0, 0, 0]","[0, 0, 0]"
2931,"['Ryle', ',', 'the', 'Conservative', 'member', 'for', 'Mac.lesfield', ',', 'has', 'announced', 'that', 'at', 'the', 'next', 'general', 'election', 'he', 'shall', 'not', 'again', 'solicit', 'the', 'honour', 'of', 'being', 'returned', ',', 'finding', 'that', 'he', 'could', 'not', 'without', 'an', 'undue', 'sacrifice', 'of', 'health', 'and', 'time', ',', 'devote', 'sufficient', 'attention', 'to', 'the', 'great', 'interests', 'committed', 'to', 'his', 'care', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2932,"['There', 'can', 'be', 'no', 'doubt', 'that', 'Mr', '.']","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
2933,"['Grimsditch', ',', 'a', 'staunch', 'Conservative', ',', 'will', 'supply', 'his', 'place', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2934,"['Mr', '.']","[0, 0]","[0, 0]"
2935,"['Ei.lice', ',', 'Jun', '.', ',', 'M.P—We', 'have', 'good', 'authority', 'for', 'believing', 'that', 'Mr', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2936,"['Ellice', 'has', 'taken', 'his', 'seat', 'for', 'Huddersfield', 'merely', 'pro', 'tempore', ',', 'and', 'that', 'in', 'the', 'event', 'of', 'a', 'dissolution', 'he', 'will', 'abide', 'by', 'his', 'friends', 'in', 'the', 'St', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2]"
