,words,ner_c,ner_f
382,"['ΟΕ', '4', ',', 'Roi', ',', '4406', ':', 'Tlavès', 'ὀρεσσιθάτχ', 'πατρὸς', 'πελασθεῖσα', '.']","[3, 4, 4, 4, 0, 5, 0, 0, 0, 0, 0, 0]","[17, 18, 18, 18, 0, 5, 0, 0, 0, 0, 0, 0]"
383,"['Ῥλίϊοοι', '.', '1327', 't', 'Reλασθεὶς', 'φύλαχος', '.', '[', 'Schneidewin', '.', ']']","[3, 4, 5, 0, 0, 0, 0, 0, 1, 0, 0]","[17, 18, 5, 0, 0, 0, 0, 0, 15, 0, 0]"
384,"['7412', '.', 'Πάνῆντα', ',', 'πάνσεπτα', '[', 'Scholiaste', ']', ':', 'les', 'décrets', 'adorables', ',', 'Cf', ',', '654', 'et', 'suivants', ',', '666', 'et', 'suivants', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
385,"['—', 'Ἐξήννο᾽', '.', '«', 'Peut', '-', 'êue', 'devrait', '-', 'on', 'rattacher', 'ἐξήνυσ᾽', 'ἃ', 'σέδων', ':', '«a', 'fini', 'par', 'observer', '.', '»', '[', 'Blaydes', '.', ']']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
386,"['714', '.', 'Avavñatov', '.', 'Scholiaste', ':', 'Axéppnτον,', 'ἀνέλπιστον', '.', '(', ',', '646', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]"
387,"['716', '.', 'ἘΞ', 'ἀΐλπτων', '.', 'ἰοουϊοι', 'δβάνεσbiale', ':', 'inopinément', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
388,"['717', ',', 'Oupoù', 'dépend', 'de', 'petaveyvæcôn', '.']","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
389,"['—', '’', 'Arpeiôais', 'est', 'au', 'datif', 'par', 'analogie', 'avcc', 'les', 'constructions', 'suivantes', '3', '""AyudAfc']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
390,"['pebéuev', 'yôdov', '(', 'Iliade', ',', 'Ἱ', ',', '383', ')', ';', 'Καὶ', 'δὴ', 'μεθίεν', 'χαλεποῖο', 'χόλοιο', '[', 'Τηλεμάχῳ', '(', '(Ο4γ:εsée,', 'XX1', ',', '377', ')', '.', 'Cf', '.', 'Matthiæ', ',', 'page', '734', '.']","[0, 0, 0, 3, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 6, 6, 0, 0, 0, 0, 1, 0, 5, 6, 0]","[0, 0, 0, 17, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 6, 6, 0, 0, 0, 0, 1, 0, 5, 6, 0]"
391,"['722', '.', 'Erparñyiov', '.', 'Scholiaste', ':', 'Tè', 'arpxrõxedov', '᾿Ἀττιχῶς', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
392,"['«', 'Hojus', 'significationis', '«', 'neque', 'apud', 'Atticos', 'ulla', 'sunt', 'exempla', '«', 'inventa', ',', 'neque', 'apud', 'alios', 'scriptores', '.', '.', '.', '.', '«', 'Apud', 'Sophoclem', 'puésov', 'otpatñyiov', 'lu«cum', 'ampliorem', 'significare', 'videtur', ',', 'in', '«', 'quo', 'prætorium', 'positum', 'est', ',', 'qualem', 'fere', '«', 'περίστασιν', 'στρατηγίον', 'ἴῃ', 'castris', 'Roma«norum', 'dicit', 'Polybius', '.', '»', '|Dindorf', '.', ']']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
393,"['28', '.', '724', '.', 'Ποόσωθεν', 'αὐτὸν', '.', '.', '.', '.', 'μαθόν', '-', 'τες', ',', 'l', '’', 'ayant', 'reconnu', 'de', 'loin', '.', 'Cf', '.', '4046', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]"
394,"['726', '.', 'Οὔτις', 'ἔσθ᾽', 'ὃς', 'οὔ', 'équivaut', 'à', 'n&vτες.', 'Voy', '.', 'Matthiæ', ',', 'page', '955', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 0]"
395,"['726', '-', '727', '.', 'Τὸν', '.', '.', '.', '.', 'ξύναιμον', 'ἀποκαλοῦντες.', 'Οἵ', '.', 'pour', 'cet', 'emploi', 'de', 'l', '’', 'article', ',', 'Euriripide,', 'Oreste', ',', '4140', ':', 'Ὃ', 'μητροφόντης', 'δ᾽', 'οὐ', 'χαλεῖ', 'ταύτην', 'χτανών', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
396,"['Πόναοϊίαϊεε', ',', '978', ':', 'Πρὸς', 'ταῦτα', 'τὴν', 'θρασεῖαν', 'ὅστις', 'ἄν', 'θέλῃ', '[', 'λέξει', '.']","[3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
397,"['1046', ':', 'Ἐντεῦθεν', 'δὲ', 'χρὴ', 'ἢ', 'τὸν', 'προστρόπαιον', 'τόν', 'τε', 'γενναῖον', 'χαλεῖν', '.']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
398,"['Hippolyte', ',', '589', ':', 'Tñv', 'καχῶν', 'προμνήatprav', '|', 'éExuèd', '.']","[3, 0, 5, 0, 0, 0, 0, 0, 0, 0]","[17, 0, 5, 0, 0, 0, 0, 0, 0, 0]"
399,"['Xénophon', ',', 'Anabase', ',', 'ΥἹΙ', ',', 'νι', ',', '7', ':', 'Ἀναχαλοῦντες', 'τὸν', 'προδότην', '.']","[1, 0, 3, 0, 5, 6, 6, 6, 6, 0, 0, 0, 0, 0]","[1, 0, 17, 0, 5, 6, 6, 6, 6, 0, 0, 0, 0, 0]"
400,"['(', 'γτορέάϊα', ',', '1Π1', ',', 'πὶ', ',', '4', ':', '᾿Ανακαλοῦντες', 'τὸν', 'εὐεργέτην', '.', '[', 'Schneidewin', '.', ']']","[0, 3, 0, 5, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 17, 0, 5, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
401,"['—', 'Ἐπιδου', '-', 'λευτοῦ', '(', '46', 'ἐπιθουλεντή', ':', ')', ',', 'ε5ὲ', 'συπεοιγαϊς', 'ἰοὶ', 'avec', 'le', 'génitif', '(', 's', '’', 'il', 'ne', 'faut', 'pas', 'lire', 'arparä', ')', 'sans', 'doute', 'par', 'analogie', 'avec', 'προδότης', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
402,"['730', '.', 'Ko', ')', 'edv', 'dovara', '.', 'L', ""'"", 'alisence', 'de', 'préposition', 'est', 'à', 'remarquer', '.', 'Cf', '.', 'Philoct', '.', '613', ':', 'Ἄγοιντο', 'νήσου', 'τῆσδε', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 5, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 5, 0, 0, 0, 0, 0]"
403,"['1002', ':', 'Πέτρας', 'πεσών', '.', 'ΟΕώ', '.', 'οὶ', ',', '143', ':', 'βάθρων', 'ἵσττασθ!', '.']","[5, 0, 0, 0, 0, 3, 4, 4, 0, 5, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 17, 18, 18, 0, 5, 0, 0, 0, 0]"
404,"['Antig', '.', ',', '417', ':', 'Χθονὸς', '[', 'τυφὼς', 'ἀείρα', ':', 'σχηarôv.', 'Électre', ',', '324', ':', 'Aôpwv', '.', '.', '.', '.', 'qépouaav', '.', '[', 'Wunder', '.', ']']","[3, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[17, 18, 0, 5, 0, 0, 0, 0, 0, 0, 0, 17, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
405,"['781', '.', 'Δραμοῦσα', 'τοῦ', 'προσωτάτω', ',', 'ἐηυΐvalant', 'pourle', 'sensà', 'els', 'τοὔσχατον', 'ἐλθοῦσα', ',', 'est', 'analogue', 'pour', 'la', 'construction', 'à', 'ἱέναι', 'toù', 'Tpôcw', '.', '[', 'Schneidewin', '.', ']']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
406,"['Voy', '.', 'Matthiæ,', 'page', '684', '.']","[0, 0, 1, 5, 6, 0]","[0, 0, 1, 5, 6, 0]"
407,"['732', '.', 'Ἀνδρῶν', '.', '.', '.', '.', 'λόγον', 'ἐᾳαϊναιῖ', 'ἃ', 'τῶν', 'γερόντων', 'συνχ', ')', 'λλασσόντων', 'αὐτοὺς', 'διὰ', 'Xéyov', '.', '[', 'Hermann', '.', ']']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
408,"['—', '?', 'Ev', ',', 'per', ':', 'cf', '.', 'la', 'note', 'sur', 'le', 'vers', '554', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]"
409,"['—', 'Les', 'génitifs', 'ἀνδρῶν', 'γερόντων', 'οἱ', 'λόγον', ',', 'indépendants', 'l', '’', 'un', 'de', 'l', ""'"", 'autre', ',', 'doivent', 'être', 'joints', 'égalemenis', 'à', 'Evva', ')', 'dayn', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
410,"['734', '.', 'Abyov', ',', 'rem', 'quæ', 'agitur', '.', '[', 'Bothe', '.', ']']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
411,"['735', '.', 'Néxs', 'Bou', ')', '&', ';', '.', 'Le', 'projet', 'de', 'réconciliation', 'avce', 'les', 'dieux', 'et', 'avec', 'les', 'Atrides', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
412,"['-', '-', '-', 'Νέοισι', 'τρόποις', '.', 'L', ""'"", 'hcureux', 'changement', 'qui', 'vient', 'de', 's', ""'"", 'accomplir', 'dans', 'Phumeur', 'du', 'héros', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
413,"['—', '’', 'EyxataleüEx', ';', 'équivaut', 'ἃ', 'συνBels,', 'éouéoas', '[', 'Schneidewin', ']', 'ayant', 'changé', 'd', '’', 'humeur', 'et', 'pris', ',', 'en', 'conséquence', ',', 'des', 'résolutions', 'nouvelles', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
414,"['738', '.', '""Apa', ',', 'comme', '&px', '.', 'Cf', '.', '980', ';', 'Électre', ',', '4179', ';', 'OEd', '.', 'Roi', ',', '1395', ';', 'OEdipe', 'a', 'Colone', ',', '1400', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 5, 0, 3, 4, 4, 0, 5, 0, 3, 4, 4, 0, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 17, 0, 5, 0, 17, 18, 18, 0, 5, 0, 17, 18, 18, 0, 5, 0]"
415,"['Voy', '.', 'Ellendt', ',', 'tome', 'I', ',', 'page', '217', '.']","[0, 0, 1, 0, 5, 6, 6, 6, 6, 0]","[0, 0, 1, 0, 5, 6, 6, 6, 6, 0]"
416,"['740', '.', 'Τί', 'δ᾽', 'ἐστὶ', 'χρείας', 'τῆσδ᾽', 'ὑπεσπανισμένον:', '«', 'Τῆς', 'σῆς', 'ταύτης', 'χρείας', 'τί', 'ἐστι', 'τὸ', 'ἐλλιπὲς', ',', 'ἐνδεές', ':', 'φεἑά', 'hujus', 'negotii', 'tui', 'parcius', ',', 'h', '.', '€', '.', 'tardius', 'factum', 'est', ',', 'quam', 'debebat', '?', '»', '(', 'Schncidewin', '.', '‘']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
417,"['744', '.', 'Καταλλαχϑθὴ', 'xôdov', '.', 'La', 'significae']","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
418,"['tton', 'de', 'xavontas', 'impliquée', 'dans', 'xeta)day5ÿ', 'rend', 'compte', 'du', 'génitif', 'yo', ')', 'ov', '.', 'Cf', '.', 'Euripide', ',', 'Médée', ',', '896', ':', 'Kai', 'Gta', ')', 'Adyôn0""', 'ἅμα', '||', 'τῆς', 'πρόσθεν', 'ἔχθρας', 'ἐς', 'φίλους', 'μὴτρὸς', 'μέτα', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 17, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
419,"['748', '.', 'Tocoütov', '.', 'Voici', 'tout', 'ce', 'que…', '.', 'koc', 'tantum', '.', '…']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
420,"['“', '49', '.', 'Ἐχ', 'γὰρ', 'συνέδρον', '.', '.', '.', '.', 'κύχλον', '.', '«', 'Corona', 'deliberans', 'et', 'regalis', 'dicitur', 'pro', '«', 'Corona', 'regum', 'sive', 'ducum', 'deliberan«tium.', '»', '[', '(', 'Wunder', '.', ']']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
421,"['783', '-', '753', ',', 'Joignez', 'elplai', 'Tavroix', 'τέχνν', ',']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
422,"['-', '-', '-', 'Ἦμαρ', 'τοὐμφανὲς', 'τὸ', 'νῦν', 'tôBe', 'équivaut', 'ἃ', 'τὴν', 'νῦν', 'οὖσαν', 'ἡμέραν', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
423,"['757', '.', '‘Qs', 'Eon', 'déyov', '.', 'Cf', ',', 'Eschyle', ',', 'Agam', '.', '205', ':', 'Εἶπε', 'φωνῶν', '.', 'ϑορμδοεῖε', ',', 'Antig', '.', '227', ':', 'Ψυχὴ', 'γὰρ', 'τῦδα', 'πολλά', 'μοι', 'μνθουμένη', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 4, 5, 0, 0, 0, 0, 0, 0, 3, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 17, 18, 5, 0, 0, 0, 0, 0, 0, 17, 18, 5, 0, 0, 0, 0, 0, 0, 0, 0]"
424,"['Aristophane', ',', 'Oiseaux', ',', '472', ':', 'Ὃς', ':', 'ἔφασχε', 'λέγων', '.']","[1, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0]","[1, 0, 17, 0, 5, 0, 0, 0, 0, 0, 0]"
425,"['Οκέμεε', ',', '796', ':', 'Ἦ', 'δ᾽', 'ὃς', 'λέγων']","[3, 0, 5, 0, 0, 0, 0, 0]","[17, 0, 5, 0, 0, 0, 0, 0]"
426,"['758', 'et', 'suivants', '.']","[0, 0, 0, 0]","[0, 0, 0, 0]"
427,"['Περισσὰ', 'χἀνόνητα', '.', 'Scholiaste', ':', 'Τὰ', 'παρέλκοντα', ',', 'xal', 'éypnσιμα,', 'καὶ', 'πέρα', 'τοῦ', 'μέτρου', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
428,"['Σώματα', 'rappelle', 'la', 'baute', 'statare', 'd', '’', 'Ajax', ',', 'et', 'en', 'mèême', 'temps', 'celle', 'que', 'la', 'légende', 'attribuait', 'aux', 'plus', 'célèbres', 'ennemis', 'des', 'dicux', '.', 'Cf', '.', 'Hérodote', ',', 'VII', ',', 'x', ',', 'δ', ':', 'Ὁρᾷς', 'τὰ', 'ὑπερἔχοντα', 'ζῷα', 'ὡς', 'xepauvoi', 'ὁ', 'Θεὸς', ',', 'οὐδὲ', 'ἐὰ', 'φαντάζεσθαι', ',', 'τὰ', 'δὲ', 'σμιχρὰ', 'οὐδέν', 'μιν', 'χνίζει', ';', 'ὁρᾷς', 'δὲ', 'ὡς', 'ἐς', 'οἰχήματα', 'τὰ', 'μέγιστα', 'αἰεὶ', 'χαὶ', 'δένδρεα', 'τὰ', 'τοιαῦτα', 'ἀποσκήπτει', 'τὰ', 'βέλεα', ';', 'φιλέει', 'γὰρ', 'ὁ', 'Θεὸς', 'τὰ', 'ὑπερέχοντα', 'πάντα', 'χολούειν', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
429,"['Cependant', 'ces', 'personnages', ',', 'trop', 'favorisés', 'de', 'la', 'nature', 'ou', 'de', 'la', 'fortune', ',', 'que', 'désigne', 'ici', 'par', 'une', 'image', 'sensible', 'xeprooù', 'χἀνόνητα', 'awdpuxtæ', 'n', '’', 'excituient', 'pas', 'infailliblement', 'le', 'courroux', ',', 'ou', ',', 'comme', 'disaient', 'les', 'anciens', ',', 'la', 'julousie', 'des', 'dieux', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
430,"['La', 'divinité', 'pouvait', 'pardonner', ',', 'quelques', '-', 'uns', 'du', 'moins', 'le', 'prétenduient', '(', 'voy', '.', 'Eschyle', ',', 'Agamemnon', ',', '750', 'et', 'saivants', ')', ',', 'à', 'l', '’', 'homme', 'trop', 'heureux', 'qui', 'savait', 'rester', 'humble', 'et', 'modeste', ';', 'elle', 'frap', '-', 'pait', 'inévitablement', 'celui', 'qui', 'se', 'prévalait', 'tron', 'baut', 'de', 'sa', 'félicité', ':', 'd', '’', 'où', 'l', '’', 'l’explication', 'ou', 'là', 'restriction', 'qui', 'suit', ':', '“', 'Octiç', '.', '…', '.', 'μὴ', 'κατ᾽', 'ἄνθρωπον', 'φρονῇ', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 17, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
431,"['769', '.', '[', '{', '᾿ίπτειν', '.', '.', '.', '.', 'δνοπεαξίαις»', 'tomber', 'duns', 'des', 'infortunes', '.', 'Cf', '.', 'Trach', ',', '697', ':', 'AlGYUVY', 'TEGŸ', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 5, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 5, 0, 0, 0, 0]"
432,"['700', '-', '764', '.', '᾿Ανθρώπον', 'φύσιν', 'βλαστών', ',']","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
433,"['790', '.', 'Ipõkiv', '.', 'Schneidewin', ':', 'Tüxny', ',', 'svupopdv']","[0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 15, 0, 0, 0, 0]"
434,"['—', '""Hdymou', '.', 'Pour', 'l', '’', 'explication', 'de', 'cet', 'aoriste', ',', 'cf', '.', '693', ',', 'note', ';', 'et', 'pour', 'l', '’', 'l’accusatif', 'v', ',', '136', ',', 'note', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]"
435,"['294', '.', '“', 'Qute', 'p', '’', 'œdivew', 't', 'qûe', 'Schneidewin:', 'Ὥστε', 'ἐμὲ', 'συμόαίνει', 'ζητεῖν', 'μετὰ', 'πόνου', 'τί', 'ἐστιν', 'ὃ', 'λέγεις', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
436,"['796', ',', 'Exnvñs', 'ὕπανλον', '.', 'Οἵ', ',', 'Electrs', ',', '4886', ':', 'Δωμάτων', 'ὑπόστετγοι', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 17, 0, 5, 0, 0, 0, 0]"
